price,cpu,ram,ssd,graphic_ram,screen_size,stock_status,hdd,company,links
80000000,Core i7,16000.0,512,6000,15.6,new,1000,lenovo,https://torob.com/p/79be1572-e929-4d5d-a0de-2541de08b6d6/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-legion-5-16gb-ram-1tb-hdd-512gb-ssd-i7-6gb-vga/
16000000,Core i3,0.0,0,0,14.0,stock,0,lenovo,https://torob.com/p/181d0dda-a35b-4a1e-a70c-7245608b9893/%D9%84%D9%BE%D8%AA%D8%A7%D9%BE-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-14-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%84%D9%85%D8%B3%DB%8C-%D9%85%D8%AF%D9%84-thinkpad-x1-yoga/
82900000,Core i5,0.0,0,0,16.1,new,0,apple,https://torob.com/p/2d69bc8e-40c3-4143-9c5e-8362b9efb5c5/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%D9%BE%D9%84-%D9%85%DA%A9-%D8%A8%D9%88%DA%A9-%D9%BE%D8%B1%D9%88-macbook-pro-2019-core-i9-32g-2tb-ssd-4g-amd-161-inch-retina/
7200000,Core i3,0.0,0,0,13.0,new,0,apple,https://torob.com/p/844ab554-1825-4a4c-bf76-f458774ea579/%D9%85%DA%A9-%D8%A8%D9%88%DA%A9-%D9%BE%D8%B1%D9%88-13-%D8%A7%DB%8C%D9%86%DA%86-core-2-%D8%A7%D9%BE%D9%84-%D9%85%D8%AF%D9%84-a1342-%D8%B3%D8%A7%D9%84-2010/
34800000,Ryzen 5,16000.0,1000,4000,16.0,new,0,hp,https://torob.com/p/e4b9b537-7b7a-4b6a-a30f-38c9a997c6e9/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%DA%AF%DB%8C%D9%85%DB%8C%D9%86%DA%AF-16-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-hp-%D9%85%D8%AF%D9%84-omen-16-c0-ryzen-5/
120500000,Core i9,16000.0,1000,8000,13.4,new,0,asus,https://torob.com/p/92c3807f-45f4-4437-9bc0-a192e8ce9cf3/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%DA%AF%DB%8C%D9%85%DB%8C%D9%86%DA%AF-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D8%B1%D8%A7%DA%AF-%D9%85%D8%AF%D9%84-asus-rog-flow-z13-2023-i9-13900h-rtx4060-16gb-1tb-165hz/
5800000,Core i5,4000.0,0,0,15.0,stock,0,asus,https://torob.com/p/89d29b7f-b5c0-40e2-a598-712696765023/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-asus-n53s/
26300000,Core i7,16000.0,512,4000,15.6,new,0,dell,https://torob.com/p/1b94c6d0-264f-4da6-b0a5-3db2c4896fb7/%D9%84%D9%BE-%D8%AA%D8%A7%D8%A8-%D9%88%D8%B1%DA%A9-%D8%A7%D8%B3%D8%AA%DB%8C%D8%B4%D9%86-%D8%AF%D9%84-%D9%85%D8%AF%D9%84-dell-7530-ram-16-gb-ddr4-512-gb-ssd-i7-4-gb/
6900000,Core i5,4000.0,0,0,14.0,stock,0,dell,https://torob.com/p/6ca5dfcd-97bf-4525-a5b5-a63d11e09045/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-%D8%AF%D9%84-6440-i5/
53000000,Core i7,16000.0,512,4000,15.6,new,0,asus,https://torob.com/p/e7f92c71-ec66-4fca-8a3c-9084578b669f/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-tuf-fx507ze-16gb-ram-512gb-ssd-i7-12700h-vga-3050ti-4gb/
17900000,Core i7,10000.0,0,0,15.0,stock,0,lenovo,https://torob.com/p/5f3f8413-3c5b-4863-81d1-1be8e2077f33/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-lenovo-thinkpad-p50-core-i7-6820hq-10gb-ram-512gb-ssd-2gb-quadro-graphic-fhd/
52500000,M1,0.0,0,0,15.0,stock,0,apple,https://torob.com/p/ffb24266-2e5b-474a-aa86-158194ef5627/%D9%84%D9%BE%D8%AA%D8%A7%D9%BE-apple-macbook-pro-m1-%D9%87%D9%85%D8%B1%D8%A7%D9%87-%D8%AA%D8%A7%DA%86-%D8%A8%D8%A7%D8%B1-%D8%AF%D8%B1-%D8%AD%D8%AF-%D9%86%D9%88/
18350000,Core i7,8.0,256,0,13.0,stock,0,apple,https://torob.com/p/fb97e079-a7e6-49c1-8a6a-58bbacf5539e/%D9%85%DA%A9-%D8%A8%D9%88%DA%A9-%D8%A7%DB%8C%D8%B1-2014-%D9%85%D8%AF%D9%84-a1466-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D9%86%D8%AF%D9%87-i7-%D8%B1%D9%85-8-%DA%AF%DB%8C%DA%AF%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA-%D8%AD%D8%A7%D9%81%D8%B8%D9%87-256-ssd-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-%D8%B5%D9%81%D8%AD%D9%87-%D9%86%D9%85%D8%A7%DB%8C%D8%B4-13-%D8%A7%DB%8C%D9%86%DA%86/
31500000,Ryzen 5,0.0,0,0,15.6,new,0,hp,https://torob.com/p/76084a50-568b-4d23-96c0-478d49223c8d/%D9%84%D9%BE%D8%AA%D8%A7%D9%BE-%DA%AF%DB%8C%D9%85%DB%8C%D9%86%DA%AF-hp-victus-15-ryzen-5-5600-4gb-1650/
104112300,Core i7,32000.0,2000,8000,16.0,new,0,asus,https://torob.com/p/c5b966e0-b6b6-4a83-9b63-a0cb2ed20284/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-asus-rog-strix-g16-g614jv-cc-i7-13650hx-32gb-2tb-ssd-rtx-4060-8gb/
23799000,Core i5,20000.0,512,2000,15.6,new,1000,lenovo,https://torob.com/p/867e3a48-d30f-455a-b497-99de84614897/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-3-i5-1135g7-20-1-512-2-mx350-ips/
16950000,Core i7,0.0,0,0,15.0,stock,0,apple,https://torob.com/p/bb7e63ef-330b-44d7-b2ba-064f6b4f0ccb/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%85%DA%A9-%D8%A8%D9%88%DA%A9-%D9%BE%D8%B1%D9%8813-apple-macbook-pro-13-2012-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9i7-4-128/
10500000,Core i3,8000.0,0,0,15.6,stock,0,lenovo,https://torob.com/p/10e398fb-4fb9-442e-b980-349d3afc5425/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-%D8%AA%DB%8C%D9%86%DA%A9-%D9%BE%D8%AF/
29497000,Core i5,8000.0,256,2000,15.6,new,1000,asus,https://torob.com/p/cfbe9a1f-3046-4934-b18c-df1cffa10c3f/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-r565ep-8gb-ram-1tb-hdd-256gb-ssd-i5-2gb-vga/
51696000,Core i7,16000.0,1000,4000,16.1,new,0,hp,https://torob.com/p/598bd3f6-18d6-4799-a590-14656aa8eea7/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%DA%AF%DB%8C%D9%85%DB%8C%D9%86%DA%AF-161-%D8%A7%DB%8C%D9%86%DA%86-hp-%D9%85%D8%AF%D9%84-victus-16-d1002ne/
16390000,Core i3,12000.0,512,0,15.6,new,1000,lenovo,https://torob.com/p/b54cca54-e38a-4b0e-b1d4-896857b17ee7/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-v15-12gb-ram-1tb-hdd-512gb-ssd-i3/
18200000,Ryzen 5,8000.0,0,0,15.6,new,1000,lenovo,https://torob.com/p/8eb38f78-21b4-4de4-97dc-39219a92a9a2/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%85%D8%AF%D9%84-lenovo-v15-g2-alc-ryzen5-8-1-2/
34700000,Core i7,16000.0,256,2000,15.6,new,1000,lenovo,https://torob.com/p/081b65ba-4d09-4b4a-9277-5cc919a41681/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-5-16gb-ram-1tb-hdd-256gb-ssd-i7-1165g7-vga-mx450-2gb/
21700000,Core i5,8000.0,128,2000,15.6,new,1000,lenovo,https://torob.com/p/f10f27d8-7350-4e9e-b5ea-3fc7cedecb0d/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-v15-8gb-ram-1tb-hdd-128gb-ssd-i5-2gb-vga/
16999000,Core i3,4000.0,256,0,15.6,new,0,lenovo,https://torob.com/p/f37c73b2-b1d2-4285-821d-e99754b4bfc6/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%85%D8%AF%D9%84-lenovo-v15-g3-iap-i3-12gen-4-256-intel/
15500000,Ryzen 3,4000.0,256,0,15.6,new,0,hp,https://torob.com/p/afd826eb-fc00-4c1d-bc4a-e0d0e51587b8/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DA%86-%D9%BE%DB%8C-%D9%85%D8%AF%D9%84-hp-15s-eq2025-r3-5300u/
24800000,Core i7,12000.0,512,2000,15.6,new,0,lenovo,https://torob.com/p/5ca3e946-5987-4cab-84cf-ed55042c24f4/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-3-12gb-ram-512gb-ssd-i7-2gb-vga/
10900000,Core i7,8000.0,256,2000,14.0,stock,256,lenovo,https://torob.com/p/b1f8fa82-a07d-43cf-bc9d-1b1bbfabb39a/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-%D8%AA%D8%A7%DA%86-lenovo-thinkpad-t460s-core-i7-6th-gen-ram-8gb-hard-256gb-ssd-touch/
46900000,Core i7,16000.0,512,2000,14.0,new,512,lenovo,https://torob.com/p/976a693a-087b-47f0-8977-9472bcb4f74a/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-thinkpad-e14-ea/
15100000,Core i3,4000.0,1000,2000,15.6,new,1000,lenovo,https://torob.com/p/72f09d3f-b070-4ca1-8c9d-646e99503cab/laptop-lenovo-ideapad-3-core-i3-10110u-4gb-1tb%2B128ssd-2gb-mx130-fhd/
160000000,Core i9,32000.0,1000,16000,16.0,new,0,lenovo,https://torob.com/p/028e0cfb-1e97-46e9-9c22-9156763b69f6/lenovo-legion-7-core-i9-11980hk-32gb-1tbssd-16gb-rtx3080/
26421525,Core i3,4000.0,256,2000,14.0,new,0,asus,https://torob.com/p/ed17e154-b801-44a6-9de3-a4bdf4df8d9b/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-tp470ea-4gb-ram-256gb-ssd-i3-1115g4/
66500000,Core i7,32000.0,512,8000,15.6,stock,0,hp,https://torob.com/p/6255f58d-07e8-44cc-81c0-b96f4ab16886/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DA%86-%D9%BE%DB%8C-%D9%85%D8%AF%D9%84-hp-zbook-create-g7-notebook-pc/
99888000,Core i7,32000.0,1000,16000,16.0,new,0,lenovo,https://torob.com/p/45998b71-f0b7-481d-be04-a09caa2d9b8b/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-legion-7-32gb-ram-1tb-ssd-i7-11800h-vga-3080-16gb/
16000000,Core i5,0.0,0,4000,15.6,stock,240,lenovo,https://torob.com/p/c18276af-a48e-4e94-bdd0-09b1ddb92487/%D9%84%D9%BE%D8%AA%D8%A7%D9%BE-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-81f5/
14800000,Core i5,8000.0,0,0,15.6,stock,240,asus,https://torob.com/p/bb513e4c-cffd-4347-bc73-03b3588201b0/%D9%84%D9%BE%D8%AA%D8%A7%D9%BE-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84/
15500000,Core i3,8000.0,128,2000,15.6,new,1000,lenovo,https://torob.com/p/942a5251-d0ae-4508-8b93-2eb73ededa6f/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-v15-8gb-ram-1tb-hdd-128gb-ssd-i3-2gb-vga/
88900000,Core i7,16000.0,1000,4000,16.0,new,0,hp,https://torob.com/p/c39da855-5f5d-47bd-bb11-3aebd04cae82/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-16-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DA%86-%D9%BE%DB%8C-%D9%85%D8%AF%D9%84-spectre-x360-16-f1023-dx-usa-model-16-1tb/
14500000,Core i7,8000.0,6,0,15.6,stock,256,asus,https://torob.com/p/fb049a37-83ca-4ec6-a850-290a239676c7/%D9%84%D9%BE%D8%AA%D8%A7%D9%BE-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-q550lf/
18370000,Ryzen 3,12000.0,256,2000,15.6,new,1000,lenovo,https://torob.com/p/f4f304dc-0898-4841-84c3-1f286bb1661a/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-3-%DA%AF%D8%B1%D8%A7%D9%81%DB%8C%DA%A9-up-to-4gb-vega3/
169999000,M2,32.0,1000,0,16.2,new,0,apple,https://torob.com/p/0d933190-f26f-45c9-842b-8cc99b3f5686/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%D9%BE%D9%84-%D9%85%D8%AF%D9%84-macbook-pro-mnwe3-2023/
28200000,Ryzen 5,8000.0,512,2000,15.6,new,0,asus,https://torob.com/p/dd4a26ed-5e4a-4da7-993b-0b42f68c53b7/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%85%D8%AF%D9%84-vivobook-15x-oled-m1503ia-l1099-ryzen-5-8gb-512gb-ssd/
16300000,Core i7,16000.0,512,2000,15.6,stock,512,hp,https://torob.com/p/a0146148-4ea8-4491-bd03-da6fc96dd8fe/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-%D8%A7%DA%86-%D9%BE%DB%8C-zbook-15-16gb-ram-512gb-ssd-i7-2gb-vga/
12500000,Core i7,0.0,0,0,15.0,stock,0,apple,https://torob.com/p/7bbeadca-95fa-428e-a773-3503b99ce705/%D9%85%DA%A9-%D8%A8%D9%88%DA%A9-%D9%BE%D8%B1%D9%88-15-i7-256g-ram8g-%D8%A7%D9%BE%D9%84-%D9%85%D8%AF%D9%84-mc373-%D8%B3%D8%A7%D9%84-2010-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9/
16670000,Core i3,12000.0,512,0,15.6,new,0,lenovo,https://torob.com/p/94f16581-8519-47b1-b53a-edda967ad458/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-3-fab-12gb-ram-512gb-ssd-i5/
53340000,Core i7,16000.0,1000,0,15.6,new,0,hp,https://torob.com/p/90308b63-4a70-47ef-b951-5835fc88fac4/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DA%86-%D9%BE%DB%8C-%D9%85%D8%AF%D9%84-pavilion-x360-15t-er100-7a/
22180000,Core i3,8000.0,128,2000,15.6,new,1000,lenovo,https://torob.com/p/03b7427b-80a2-4f8d-a805-80a038831140/lenovo-thinkbook-15-ki-i3-1115g4-8gb-1tb%2B128ssd-2gb-450-fhd-laptop/
19350000,Core i3,0.0,0,0,15.0,stock,0,hp,https://torob.com/p/aef75b25-8801-444a-83ac-914068047279/%D9%84%D9%BE-%D8%AA%D8%A7-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-%D8%A7%DA%86-%D9%BE%DB%8C-%D9%85%D8%AF%D9%84-hp-elite-x2/
13950000,Core i3,4000.0,256,0,15.6,new,0,lenovo,https://torob.com/p/6868ebf3-b6a9-454d-8f2a-284c84af484c/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-v15-i3-10110u-4gb-256gb-ssd-intel/
70899000,Ryzen 9,0.0,0,0,15.0,new,0,asus,https://torob.com/p/7c5f1bac-93ac-4c36-9a11-fb8322317441/asus-rog-zephyrus-ga503qs-ryzen-9-5900hs-16gb-1tb-ssd-8gb-rtx-3080-165hz-qhd/
9300000,Core i3,8000.0,256,512,14.0,stock,0,lenovo,https://torob.com/p/c5635912-a63d-4ff2-b6ee-e95b4cddcb19/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-%D9%84%D9%86%D9%88%D9%88-lenovo-thinkpad-a475/
28190000,Ryzen 7,8000.0,512,2000,16.0,new,0,asus,https://torob.com/p/28d79041-83af-42e6-b0d9-57d9b42e9dbe/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-asus-m1603qa-x-r7-5800h-8gb-512gb-ssd-rx-vega-7-wuxga-60hz/
40479000,Core i5,16000.0,512,4000,15.6,new,0,asus,https://torob.com/p/32d1d25a-3217-45b6-a7df-046e1d5b390a/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%85%D8%AF%D9%84-tuf-gaming-fx517zc-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D9%86%D8%AF%D9%87-core-i5-12450h-%D8%B1%D9%85-16gb-%D8%AD%D8%A7%D9%81%D8%B8%D9%87-512gb-ssd-%DA%AF%D8%B1%D8%A7%D9%81%DB%8C%DA%A9-4gb-rtx3050/
23440000,Ryzen 5,8000.0,256,2000,15.6,new,0,hp,https://torob.com/p/0c6c83af-22cd-40bc-8983-da670685ef22/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DA%86-%D9%BE%DB%8C-%D9%85%D8%AF%D9%84-ef2126wm-8gb-ram-256gb-ssd-ryzen-5/
156100000,M2,32.0,1000,0,14.0,new,0,apple,https://torob.com/p/816e7c7a-0096-4536-9649-5ccce0aa72ac/%D9%85%DA%A9-%D8%A8%D9%88%DA%A9-%D9%BE%D8%B1%D9%88-14-%D8%A7%DB%8C%D9%86%DA%86-m2-max-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D9%86%D8%AF%D9%87-12core-30core-%D8%AD%D8%A7%D9%81%D8%B8%D9%87-%D8%B1%D9%85-32-%DA%AF%DB%8C%DA%AF%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA-%D9%87%D8%A7%D8%B1%D8%AF-1-%D8%AA%D8%B1%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA-ssd-%D9%86%D9%82%D8%B1%D9%87-%D8%A7%DB%8C-mphk3/
16088820,Core i3,4000.0,256,2000,15.6,new,0,lenovo,https://torob.com/p/28c7407d-ef10-45e0-ac91-22eab48ff6b0/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-v15-4gb-ram-256gb-ssd-i3-2gb-vga/
6900000,Core i5,0.0,0,0,15.0,stock,0,dell,https://torob.com/p/2c1df352-6d42-40c0-ba82-c50d7edf9275/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-core-i5-%D9%86%D8%B3%D9%84-%DA%86%D9%87%D8%A7%D8%B1-dell-e5440-%D8%B1%D9%85-8-%D9%87%D8%A7%D8%B1%D8%AF-500-%DA%AF%DB%8C%DA%AF/
178700000,Core i9,32000.0,1000,16000,16.0,new,0,lenovo,https://torob.com/p/aee6cf28-90d5-42c1-be16-a5c1b905a32e/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%DA%AF%DB%8C%D9%85%DB%8C%D9%86%DA%AF-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-lenovo-legion-pro-5-2023-i9-13900hx-rtx4090-32gb-1tb/
78200000,Core i9,64000.0,8000,0,6.0,new,0,asus,https://torob.com/p/03a8721a-2a08-43f2-831c-82aabee5bf31/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-g533zw-16gb-ram-512gb-ssd-i9-6gb-vga/
15900000,Core i3,4000.0,256,0,15.6,new,0,asus,https://torob.com/p/cfda1558-b4c6-4811-9ad3-85c5b18cf06d/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-x515/
39000000,Ryzen 7,16000.0,256,4000,15.6,new,1000,lenovo,https://torob.com/p/e6b4b3ac-733c-4cca-871b-1738fede11aa/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-gaming-3-16gb-ram-1tb-hdd-256gb-ssd-ryzen-7-4gb-vga/
31900000,Core i7,16000.0,0,0,15.6,new,0,dell,https://torob.com/p/62556805-9fe0-4102-9ae6-f719cdbcd66c/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%AF%D9%84-%D9%85%D8%AF%D9%84-dell-xps-7590-i7-16g-512ssd-4g/
76300000,M2,0.0,0,0,15.0,new,0,apple,https://torob.com/p/884cb386-52a0-420b-a95a-1e5b29e08115/macbook-pro-m2-mne-q3/
48000000,Core i3,0.0,0,0,15.0,new,0,asus,https://torob.com/p/2782b044-284f-4e2b-b99c-62b517153c62/asus-rog-zephyrus/
77479000,Ryzen 9,16000.0,1000,12000,15.6,new,0,asus,https://torob.com/p/c97b8430-a547-43ab-93bf-5095be2d8523/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DB%8C%D8%B3%D9%88%D8%B3-%D9%85%D8%AF%D9%84-asus-g513qy-za-r9-5980hx-16gb-1tb-ssd-12gb-rx-6800m-wqhd-165hz/
12790000,Core i5,8000.0,256,0,14.0,stock,256,hp,https://torob.com/p/5d0e7f6d-5737-403e-b2b3-d3ab88f1a61b/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%DA%86-%D9%BE%DB%8C-elitebook-840-g4-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D9%86%D8%AF%D9%87-i5-%D9%86%D8%B3%D9%84-7-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9/
40600000,Ryzen 5,32000.0,512,4000,15.6,new,1000,lenovo,https://torob.com/p/c309ec59-c224-4add-951d-d53f1e0f16cd/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-ideapad-gaming-3-r5-5600h-32gb-1tb-hdd%2B512gb-ssd-4gb-rtx3050-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/
17200000,Ryzen 5,8000.0,128,2000,15.6,new,1000,lenovo,https://torob.com/p/9f950723-8b38-4d80-b478-d4058c8d4841/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-3-8gb-ram-1tb-hdd-128gb-ssd-ryzen-5/
19150000,Core i3,0.0,0,0,15.0,new,0,lenovo,https://torob.com/p/945a33f4-0461-4221-ab11-ca295f72af96/ideapad1-ryzen7320-4-256-radeon-156/
43690000,Ryzen 7,8000.0,512,4000,15.6,new,0,asus,https://torob.com/p/5d412a13-cd79-42dd-9831-7fa654b56291/asus-tuf-a15-fa507re-ryzen-7-6800h-8-512ssd-4-rtx3050ti-fhd/
89100000,Core i7,16000.0,1000,4000,16.0,new,0,hp,https://torob.com/p/70489063-ea87-44f3-a2fb-7ed8b4738dbf/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-16-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%DA%86-%D9%BE%DB%8C-%D9%85%D8%AF%D9%84-spectre-x360-16t-f1023dx/
17100000,Core i3,20000.0,256,2000,15.6,new,1000,lenovo,https://torob.com/p/b3787612-0f43-4eae-99ab-60d0b3795d8c/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%85%D8%AF%D9%84-ideapad-3-15itl6-core-i3-20gb-1tb-hdd-256gb-ssd/
47388820,Core i7,16000.0,1000,6000,15.6,new,0,lenovo,https://torob.com/p/68770873-447f-4097-8e9e-9f335d938109/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-15-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-lenovo-ideapad-gaming-3-za/
164880000,Core i9,16000.0,1000,12000,16.0,new,0,lenovo,https://torob.com/p/72c5bc02-37c2-4ae8-acfa-1a888f9ee7a9/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%DA%AF%DB%8C%D9%85%DB%8C%D9%86%DA%AF-%D9%84%D9%86%D9%88%D9%88-%D9%84%DA%98%DB%8C%D9%88%D9%86-lenovo-legion-pro-7/
25500000,Core i7,0.0,512,0,13.0,stock,0,hp,https://torob.com/p/3fa5c7c2-b089-45d9-a7f7-69e6e25e0a32/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-%D8%A7%DA%86-%D9%BE%DB%8C-13-%D8%A7%DB%8C%D9%86%DA%86-%D9%85%D8%AF%D9%84-hp-spectre-13-x360/
14188820,Core i3,8000.0,0,0,15.6,new,1000,lenovo,https://torob.com/p/f6e21359-0c35-4624-8453-9665a9d59080/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-3-8gb-ram-1tb-hdd-i3-1115g4/
10900000,Core i7,8000.0,256,1000,15.0,stock,0,hp,https://torob.com/p/f5052919-0ec2-4b30-a6d5-39d21b80ac80/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-hp-zbook-14-g2-i7-5th-256ssd-ram8/
