price,cpu,hdd,ram,graphic_ram,screen_size,stock_status,ssd,company,links
22870000,Core i5,1000,8000,2000,15.6,new,256,lenovo,https://torob.com/p/62d2b478-c1df-48a0-9555-119a735b0ed4/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-v15-8gb-ram-1tb-hdd-256gb-ssd-i5-2gb-vga/
13200000,Core i3,0,0,0,15.0,stock,0,lenovo,https://torob.com/p/acd1f4c9-bb8b-43d4-b25d-f16ab0603398/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-15-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-ideapad-v130-15ikb-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9/
103200000,Core i9,0,16000,8000,16.0,new,1000,lenovo,https://torob.com/p/7050e966-c97c-4c93-add0-32ff035e888e/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%DA%AF%DB%8C%D9%85%DB%8C%D9%86%DA%AF-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-lenovo-legion-pro-5-2023-i9-13900hx-rtx4070-16gb-1tb/
23970000,Ryzen 7,1000,12000,6000,15.6,new,512,lenovo,https://torob.com/p/4a9a6f03-6747-4d10-ab7f-ca6e1a9832ea/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-15-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-lenovo-ideapad-3-vae/
13000000,Core i7,0,0,0,12.5,new,256,lenovo,https://torob.com/p/56143221-e234-47ac-8bc7-0fccff6e158e/%D9%84%D9%BE%D8%AA%D8%A7%D9%BE-lenovo-x280/
11900000,Core i3,256,8000,128,14.0,stock,256,lenovo,https://torob.com/p/d7137a7d-a2ff-40d3-a0a0-472bc5f5aa18/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-t470/
15640000,Core i3,1000,12000,2000,15.6,new,128,lenovo,https://torob.com/p/81439bce-2e2a-49b4-9598-da1403516bd4/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-v15-12gb-ram-1tb-hdd-128gb-ssd-i3/
34900000,Core i7,1000,16000,2000,15.6,new,256,lenovo,https://torob.com/p/3208361a-9f1f-4791-9953-2ffc31e2276e/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%85%D8%AF%D9%84-thinkbook-15-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D9%86%D8%AF%D9%87-core-i7-1165g7-%D8%B1%D9%85-16gb-%D8%AD%D8%A7%D9%81%D8%B8%D9%87-1tb-256gb-ssd-%DA%AF%D8%B1%D8%A7%D9%81%DB%8C%DA%A9-2gb/
12200000,Core i5,0,4000,0,15.0,stock,0,lenovo,https://torob.com/p/c395f040-0f16-457e-b5c3-5edbb6e486ad/lenovo-e5080-core-i5-stock/
16500000,Ryzen 3,0,4000,0,15.6,new,512,lenovo,https://torob.com/p/8850afc7-803d-4462-8714-53232df15a36/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-1-da/
37490000,Core i5,0,8000,0,14.0,new,512,lenovo,https://torob.com/p/d8fe21ab-a0ac-4833-bab8-e71a20c288d9/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-flex-5-ab/
17000000,Core i5,0,8000,4000,13.3,stock,256,lenovo,https://torob.com/p/067d8a50-363f-49ff-bfb1-13d95770fd58/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-%DB%8C%D9%88%DA%AF%D8%A7-lenovo-yoga-370/
18688820,Ryzen 5,1000,8000,2000,15.6,new,128,lenovo,https://torob.com/p/3ae3fb81-134d-41d9-8d1c-adfe3243f455/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-v15-8gb-ram-1tb-hdd-128gb-ssd-ryzen-5/
17500000,Core i3,0,0,0,15.0,stock,0,lenovo,https://torob.com/p/e1fb1921-2375-423c-9517-56406037bdd4/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-15-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%85%D8%AF%D9%84-lenovo-thinkbook-g2-i3-1115g4/
17779000,Core i5,0,8000,2000,15.6,new,512,lenovo,https://torob.com/p/6c64160c-df99-48fe-b049-bd5bf4974f53/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-3-8gb-ram-512gb-ssd-i5-1135g7-vga-mx350-2gb/
178700000,Core i9,0,32000,16000,16.0,new,1000,lenovo,https://torob.com/p/aee6cf28-90d5-42c1-be16-a5c1b905a32e/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%DA%AF%DB%8C%D9%85%DB%8C%D9%86%DA%AF-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-lenovo-legion-pro-5-2023-i9-13900hx-rtx4090-32gb-1tb/
36600000,Ryzen 5,0,16000,4000,15.6,new,512,lenovo,https://torob.com/p/552b15a5-ce09-4224-a129-b9374c938b50/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-3-16gb-ram-512gb-ssd-ryzen-5-4gb-vga/
23000000,Core i3,0,0,0,15.6,new,0,lenovo,https://torob.com/p/aa5a9e83-0f93-4550-b4b1-e901d594b549/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-ideapad-3-15iml05/
24779000,Core i5,1000,16000,2000,15.6,new,512,lenovo,https://torob.com/p/04151cdf-cc96-4b16-80b7-9bbd8306ee4e/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-ideapad-3-i5-1155g7-16gb-1tb-hdd%2B512gb-ssd-2gb-geforce-mx350-grey-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/
10000000,Core i3,0,0,0,15.0,stock,0,lenovo,https://torob.com/p/048753ad-546b-414f-9a80-0bfc6837c37b/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-%D8%AA%DB%8C%D9%86%DA%A9-%D9%BE%D8%AF/
29496000,Core i7,0,8000,2000,15.6,new,512,lenovo,https://torob.com/p/b81cd430-509f-4b73-ae3e-b9cf46311cdb/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-5-8gb-ram-512gb-ssd-i7-2gb-vga/
18000000,Ryzen 5,1000,8000,2000,15.6,new,256,lenovo,https://torob.com/p/b822ffda-63da-4131-bf66-fb9a6d6a1b0a/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-v15-g2-alc-see/
8700000,Celeron,0,4000,0,15.0,new,256,lenovo,https://torob.com/p/a25a3784-afba-46e4-9278-c2ab151fc521/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-15-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-v15-a/
51200000,Ryzen 7,0,16000,6000,15.6,new,1000,lenovo,https://torob.com/p/b8dcca7b-1570-4a09-b69d-8e1c62101b4e/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-lenovo-legion-5-ne-r7-5800h-16gb-1tb-ssd-rtx-3060-6gb/
45979000,Ryzen 7,0,32000,6000,15.6,new,1000,lenovo,https://torob.com/p/5a01767d-1e3c-4244-9d1e-8c075a9c4d6c/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%DA%AF%DB%8C%D9%85%DB%8C%D9%86%DA%AF-%D9%84%D9%86%D9%88%D9%88-ideapad-gaming-3-ce/
33900000,Core i7,0,12000,0,15.0,stock,256,lenovo,https://torob.com/p/17fe188d-5c98-4565-b683-4f082e5af7a1/%D8%AE%D8%B1%DB%8C%D8%AF-%D9%88-%D9%82%DB%8C%D9%85%D8%AA-%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%DA%A9%D8%A7%D8%B1%DA%A9%D8%B1%D8%AF%D9%87-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-lenovo-yoga-7i-14-x360/
66500000,Core i7,0,32000,6000,15.6,new,2000,lenovo,https://torob.com/p/69256cef-091a-47d6-ba86-f5ca7e521c45/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-%D9%84%D8%A7%DA%A9-lenovo-loq-15irh8-i7-13620h-32gb-2ssd-6-4050/
21899000,Core i5,0,8000,2000,15.6,new,512,lenovo,https://torob.com/p/2dfa4d79-8a35-4870-b87d-82dffa9581bd/laptop-lenovo-v15-core-i5-10210u-8gb-512ssd-2gb-mx330-fhd/
29990000,Core i3,0,0,0,15.0,new,0,lenovo,https://torob.com/p/0de529cf-3da6-4c75-bda5-f7b5fde288a2/%D9%84%D9%BE%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-lenovo-thinkbook-15-g3/
5700000,Core i3,0,0,0,15.0,stock,0,lenovo,https://torob.com/p/affe731e-bfe8-4452-88ad-5dad63a8690e/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-15-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-thinkpad-t520p-d-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9/
12600000,Core i3,320,8000,0,14.0,stock,256,lenovo,https://torob.com/p/cbb2ecce-fd75-452a-a65f-52088d77c5ea/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-14-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-lenovo-thinkpad-t470s-i7-6th-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9/
9600000,Athlon,1000,8000,0,15.6,new,0,lenovo,https://torob.com/p/989839ab-c63a-4fb5-b87c-6c52863fe042/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-3-8gb-ram-1tb-hdd-3020e/
82979000,Core i7,0,32000,8000,16.0,new,2000,lenovo,https://torob.com/p/fa1a6c76-5c6c-4c23-b727-d901fa518a92/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-16-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%DA%AF%DB%8C%D9%85%DB%8C%D9%86%DA%AF-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-legion-5-pro-16iah7h-cd/
13900000,Athlon,0,8000,2000,15.6,new,256,lenovo,https://torob.com/p/0b94e11c-670e-4630-a331-d1523c9b3ddf/%D8%AE%D8%B1%DB%8C%D8%AF-%D9%88-%D9%82%DB%8C%D9%85%D8%AA-%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-lenovo-v15-g4-amn-athlon-7120u/
46500000,Core i3,0,0,0,15.0,new,0,lenovo,https://torob.com/p/1a4d9632-675d-4d6e-890f-95f1de804c25/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-ideapad-gaming-3-lenovo/
39188820,Ryzen 7,0,32000,4000,15.6,new,1000,lenovo,https://torob.com/p/a70b7d5d-0609-4ff1-9568-6c53442c0723/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-ideapad-gaming-3-r7-5800h-32gb%2B1tb-ssd-4gb-rtx3050-black-%DA%A9%D8%A7%D8%B3%D8%AA%D9%88%D9%85-%D8%B4%D8%AF%D9%87/
22450000,Core i5,1000,8000,2000,15.6,new,0,lenovo,https://torob.com/p/dc23ae3f-f427-4f2e-a4af-caa364c3f3fa/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-15-8gb-ram-1tb-hdd-i5-2gb-vga-thinkbook/
11000000,Celeron,0,8000,0,15.6,new,256,lenovo,https://torob.com/p/b7647696-57d3-4745-a512-9b192c20bd76/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-lenovo-ideapad-3-15igl05-celeron-n4020-8gb-ram-256gb-sdd-intel-156-fhd/
45688820,Core i5,0,16000,4000,15.6,new,1000,lenovo,https://torob.com/p/7b05bb97-4c91-471c-ba52-986f708276bc/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-legion-5-16gb-ram-1tb-ssd-i5-4gb-vga/
57399000,Ryzen 7,0,16000,6000,16.0,new,512,lenovo,https://torob.com/p/ac34fc1d-5e41-4e0e-8214-4f414268583a/lenovo-thinkbook-16-ryzen-7-5800h-16-512ssd-6-3060-wqxga/
16000000,Core i5,240,0,4000,15.6,stock,0,lenovo,https://torob.com/p/c18276af-a48e-4e94-bdd0-09b1ddb92487/%D9%84%D9%BE%D8%AA%D8%A7%D9%BE-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-81f5/
67300000,Core i7,0,16000,4000,15.6,new,512,lenovo,https://torob.com/p/5e6a81c3-a02a-4f33-8416-dbab8d46495d/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-legion-5-16gb-ram-512gb-ssd-i7-4gb-vga/
69900000,Ryzen 7,0,16000,8000,16.0,new,1000,lenovo,https://torob.com/p/a5fc83d3-727f-4d68-84c1-86c74f416e76/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-lenovo-legion-5-pro/
90000000,Core i5,0,0,0,14.0,stock,0,lenovo,https://torob.com/p/7e8dd35d-fbce-4157-b072-0363772a35a5/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-%D9%84%D9%86%D9%88%D9%88-lenovo-a475-a9-8gb-256-ssd/
29088820,Core i7,1000,20000,2000,15.6,new,256,lenovo,https://torob.com/p/27aa7446-5392-4bdd-bd7f-cd32db388afc/laptop-lenovo-ideapad-l3-core-i7-10510u-20gb-1tb%2B256ssd-2gb-mx130/
54000000,Ryzen 7,0,16000,6000,15.6,new,512,lenovo,https://torob.com/p/2c32bfe4-4533-42c9-ae97-d78da95528fa/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-legion-s7-16gb-ram-512gb-ssd-ryzen-7-6gb-vga/
35000000,Core i5,0,0,0,15.0,stock,512,lenovo,https://torob.com/p/17424afc-5958-4426-9e28-66ca8dfb3367/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-15-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-ideapad-gaming-3-vb/
24190000,Core i5,0,12000,0,15.6,new,512,lenovo,https://torob.com/p/496e7624-d4f0-458c-b1b2-e2945795a56e/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-3-12gb-ram-512gb-ssd-i5-1235u/
29240000,Core i5,0,24000,0,15.6,new,512,lenovo,https://torob.com/p/2707705e-e1c1-4b8e-80e4-8a54a5a98d75/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%85%D8%AF%D9%84-ideapad-3-15iau7-core-i5-1235u-24gb-512gb-ssd/
36088820,Core i5,1000,16000,4000,15.6,new,512,lenovo,https://torob.com/p/f918b4f1-bece-44ac-b2ce-6895c8698a96/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%85%D8%AF%D9%84-ideapad-gaming-3-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D9%86%D8%AF%D9%87-core-i5-10300h-%D8%B1%D9%85-16gb-%D8%AD%D8%A7%D9%81%D8%B8%D9%87-1tb-512gb-ssd-%DA%AF%D8%B1%D8%A7%D9%81%DB%8C%DA%A9-4gb-1650ti/
15700000,Core i3,1000,8000,2000,15.6,new,256,lenovo,https://torob.com/p/82102737-3549-4d8e-8ff3-56fe73a956d4/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-156-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-lenovo-ideapad-330-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D9%86%D8%AF%D9%87-8th-gen-intel-quad-core-i7-8550u-%D8%B1%D9%85-20gb-ddr4-%D9%87%D8%A7%D8%B1%D8%AF-1tb-hdd-%2B-256gb-ssd-%DA%A9%D8%A7%D8%B1%D8%AA-%DA%AF%D8%B1%D8%A7%D9%81%DB%8C%DA%A9intel-uhd-graphics-620/
23800000,Core i5,1000,12000,2000,15.6,new,256,lenovo,https://torob.com/p/700cef25-6cfa-4600-91f0-9cc6b2cb1071/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-v15-12gb-ram-1tb-hdd-256gb-ssd-i5-2gb-vga/
14200000,Core i3,240,8000,4000,15.6,stock,0,lenovo,https://torob.com/p/477b457f-5d3a-4e2a-9c58-c42f2ea2cd56/%D9%84%D9%BE%D8%AA%D8%A7%D9%BE-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-81de/
37779000,Ryzen 5,0,16000,6000,15.6,new,512,lenovo,https://torob.com/p/47252c94-6de3-42e8-b274-c2e07501fc45/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-15-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-lenovo-ideapad-gaming-3-ryzen5-5600h-16gb-512gb-6gb-3060/
39000000,Ryzen 7,1000,16000,4000,15.6,new,256,lenovo,https://torob.com/p/e6b4b3ac-733c-4cca-871b-1738fede11aa/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-gaming-3-16gb-ram-1tb-hdd-256gb-ssd-ryzen-7-4gb-vga/
50600000,Ryzen 7,0,16000,0,15.6,stock,512,lenovo,https://torob.com/p/0e5828c7-5d19-4755-a9b3-346f0caf2e71/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%DA%AF%DB%8C%D9%85%DB%8C%D9%86%DA%AF-lenovo-%D9%85%D8%AF%D9%84-legion-slim-7-gen-6/
10000000,Core i3,0,0,0,15.0,new,0,lenovo,https://torob.com/p/a2ec8a83-2132-4490-a9f0-c22701ad516d/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-lenovo-yoga-720/
18370000,Ryzen 3,1000,12000,2000,15.6,new,256,lenovo,https://torob.com/p/f4f304dc-0898-4841-84c3-1f286bb1661a/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-3-%DA%AF%D8%B1%D8%A7%D9%81%DB%8C%DA%A9-up-to-4gb-vega3/
19970000,Core i3,1000,12000,2000,15.6,new,256,lenovo,https://torob.com/p/007d7de8-376e-462e-9e21-62246dc331d6/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-v15-12g-ram-1tb-hdd-256gb-ssd-i3-2gb-vga/
34690000,Core i5,0,16000,2000,15.6,new,1000,lenovo,https://torob.com/p/fe484bf6-ced0-4871-9ad0-af08476b5d9e/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-15-%D8%A7%DB%8C%D9%86%DA%86-lenovo-ideapad-5-core-i5-1235g7-16gb-ram-1tb-ssd-2g-mx550/
23799000,Core i5,1000,20000,2000,15.6,new,512,lenovo,https://torob.com/p/867e3a48-d30f-455a-b497-99de84614897/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-3-i5-1135g7-20-1-512-2-mx350-ips/
13950000,Core i3,0,4000,0,15.6,new,256,lenovo,https://torob.com/p/6868ebf3-b6a9-454d-8f2a-284c84af484c/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-v15-i3-10110u-4gb-256gb-ssd-intel/
43699000,Core i7,0,32000,4000,15.6,new,512,lenovo,https://torob.com/p/508b82c9-4d05-4421-9a7f-5010c7a3048e/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-gaming-3-%DA%AF%D8%B1%D8%A7%D9%81%DB%8C%DA%A9-4-%DA%AF%DB%8C%DA%AF%D8%A7%D8%A8%D8%A7%DB%8C%D8%AA/
27500000,Core i3,0,0,0,15.0,new,0,lenovo,https://torob.com/p/1bb427c1-5fa9-4d58-80ec-ebd91e0b6c7c/%D9%84%D9%86%D9%88%D9%88-thinkbook-g2-i3-20-256ssd-nvidia-156/
9840000,Athlon,0,4000,0,11.6,new,512,lenovo,https://torob.com/p/ecd46beb-0911-414c-892b-861b25a8a322/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-116-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-lenovo-ideapad-1-lkb/
17100000,Core i3,1000,20000,2000,15.6,new,256,lenovo,https://torob.com/p/b3787612-0f43-4eae-99ab-60d0b3795d8c/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-156-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%85%D8%AF%D9%84-ideapad-3-15itl6-core-i3-20gb-1tb-hdd-256gb-ssd/
24300000,Core i7,0,16000,2000,14.0,stock,256,lenovo,https://torob.com/p/e816f865-8aef-44e2-a5ca-494d86945f5b/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-lenovo-%D9%85%D8%AF%D9%84-thinkpad-p40-yoga-%D8%B5%D9%81%D8%AD%D9%87-%DB%8C-%D9%86%D9%85%D8%A7%DB%8C%D8%B4-%D9%84%D9%85%D8%B3%DB%8C-14-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-full-hd-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2%D9%86%D8%AF%D9%87-intel-core-i7-%D8%B1%D9%85-16gb-%D8%AD%D8%A7%D9%81%D8%B8%D9%87-256-gb-ssd-%DA%AF%D8%B1%D8%A7%D9%81%DB%8C%DA%A9-nvidia-quadro-m500m-2gb-%D8%A7%D8%B3%D8%AA%D9%88%DA%A9-a%2B%2B/
23800000,Core i3,0,0,0,15.0,stock,0,lenovo,https://torob.com/p/ddc4e9ab-3417-4a7e-834e-8275ecaa3707/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-15-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%85%D8%AF%D9%84-lenovo-thinkbook-g2-razen5-5500u/
99888000,Core i7,0,32000,16000,16.0,new,1000,lenovo,https://torob.com/p/45998b71-f0b7-481d-be04-a09caa2d9b8b/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-legion-7-32gb-ram-1tb-ssd-i7-11800h-vga-3080-16gb/
7800000,Core i5,500,4000,2000,15.6,stock,0,lenovo,https://torob.com/p/15cbd51f-9a13-41cb-8a15-01b1d8b7b881/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-lenovo-e530/
208250000,Core i7,1000,32000,16000,15.6,new,1000,lenovo,https://torob.com/p/dc9a4661-0f46-4a94-a0bb-a9b2b9ee58b1/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-lenovo-thinkpad-t15g-%D8%A7%D8%B1%D8%B3%D8%A7%D9%84-10-%D8%A7%D9%84%DB%8C-15-%D8%B1%D9%88%D8%B2-%DA%A9%D8%A7%D8%B1%DB%8C/
8900000,Core i7,0,8000,2000,14.0,stock,6,lenovo,https://torob.com/p/6ce8f7c0-232c-448c-a2f2-e052515096b6/lenovo-x1-carbon-notouch-core-i7/
8189000,Core i3,0,4000,0,14.0,new,0,lenovo,https://torob.com/p/b143dc97-caf3-4c1b-afae-a470ca6e6bd9/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-lenovo-%D9%85%D8%AF%D9%84-ideapad-3-chrome-14m836mt8183-4gb-64gb/
21700000,Core i5,1000,8000,2000,15.6,new,128,lenovo,https://torob.com/p/f10f27d8-7350-4e9e-b5ea-3fc7cedecb0d/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-v15-8gb-ram-1tb-hdd-128gb-ssd-i5-2gb-vga/
49799000,Core i7,0,32000,6000,15.6,new,1000,lenovo,https://torob.com/p/72de56f6-ed8a-472b-b660-b8542dc17076/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-15-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-lenovo-ideapad-gaming-3-zc/
5000000,Core i3,0,0,0,15.0,new,0,lenovo,https://torob.com/p/39fb3736-ebb7-4faa-9777-23c6c053537a/laptop-lenobo-ideapad-100/
40500000,Core i5,1000,16000,2000,15.6,new,1000,lenovo,https://torob.com/p/6653f502-376f-4af6-8a8e-74ec8b279fa3/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-thinkpad-e15-16gb-ram-1tb-ssd-i5-2gb-vga/
17600000,Core i3,1000,8000,2000,15.6,new,256,lenovo,https://torob.com/p/f9392aa0-8483-47c8-b78e-1e921543f7d8/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%D9%84%D9%86%D9%88%D9%88-ideapad-3-8gb-ram-1tb-hdd-256gb-ssd-i3-2gb-vga/
20000000,Ryzen 7,1000,8000,2000,15.0,stock,0,lenovo,https://torob.com/p/387200bc-1257-4022-b76d-f286e0920ca1/%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE-%DA%A9%D8%A7%D8%B1%DA%A9%D8%B1%D8%AF%D9%87-%D9%84%D9%86%D9%88%D9%88-%D9%85%D8%AF%D9%84-lenovo-ideapad-l340-ud/
